job_title,location,company,salary,rating,summary,city
HR Data Governance and Compliance Lead,"Austin, TX 78731",Indeed,101000.0,4.3,"6+ years industry experience as a business analyst, data analyst, data governance analyst, or in a data quality management role * Understanding of common…",Austin
Mulesoft Developer,"Austin, TX",SDH Systems,91957.0,,Create RESTFUL API’s based on the business requirements. Perform data transformation using Built-in Transformers and Dataweave.,Austin
Angular Developer,"Austin, TX 78746",Econtenti Inc,101386.0,3.8,"Coordinating with the back-end developer in the process of building the RESTful API. Thorough understanding of the responsibilities of the platform, database,…",Austin
"Senior Quality Assurance Automation Engineer - Job Seeker, Moderation","Austin, TX 78731",Indeed,134000.0,4.3,"As part of our cross-functional Moderation Engineering team, you’ll work on solutions with data scientists, engineers, operations analysts, and product managers…",Austin
Grant Applications Administrator,"Austin, TX 78701 (Downtown area)",Texas Education Agency,77862.0,3.7,"Qualifications MINIMUM QUALIFICATIONS: Education: Graduation from an accredited four-year college or university; major course work in computer science, computer…",Austin
Engineering Associate,"Austin, TX 78701 (Downtown area)",Travis County,73184.0,3.7,"Analyzing data, technical engineering data and reports. Establish and maintain effective working relationships with County employees and officials, developers,…",Austin
Software Engineer DevOps,"Austin, TX 78722 (Upper Boggy Creek area)",HiredVirtual,140000.0,,"Database / data infrastructure: 2 years (Preferred). As a DevOps Engineer, you’ll work on solving scalability, performance, and automation problems, and helping…",Austin
IT Help Desk,"Austin, TX 78753 (Windsor Hills area)",Foxconn PCE Paragon,50588.5,,"Recommended procedure modifications or improvements. Update customer data and produce activity reports. BS degree in Information Technology, Computer Science or…",Austin
Sr. Full Stack Developer,,Sprinkles Cupcakes,90000.0,3.2,Familiarity with database technology such as PostgreSQL and MySQL. Experience creating or maintaining ecommerce applications including Shopify is a plus.,Austin
Quality Assurance Specialist,,Microchem Laboratory,37500.0,,Experience testing disinfectants or other antimicrobial agents. Write or review Standard Operating Procedures (SOP). Excellent writing and review skills.,Austin
Sr. Informatica Engineer,,Pleiotek,140000.0,3.0,Good knowledge of data replication methodology. Demonstrated understanding of big data technologies. Experience with cloud-based databases and data warehouses.,Austin
Sr. Back-End Developer,,Evercast,135000.0,,AWS or other cloud-based infrastructure. Some familiarity with Javascript and/or Typescript. Preference will be given to candidates with experience in live…,Austin
BCBA / BCaBA Full Time / Part Time,,Empower Therapy Center,62500.0,,Other responsibilities will also include: setting up and monitoring ABA programs; supervising and training ABA therapist; conducting assessments; problem…,Austin
(Remote) Senior JavaScript/React Engineer,,CyberCoders,175000.0,3.3,"BS in CS (or related) is preferred. VC-funded and backed by 40+ Million, we are a profitable and well-funded technology company with a modern and intuitive cash…",Austin
High Level Real Estate Listing Manager/Client Services Coordinator,,Tomas Corzo Group,40000.0,,"They will be responsible for implementing and managing all listing servicing systems for sellers and buyers, Client Appreciation Program management, database…",Austin
Customer Success Manager - Bookkeeper360 #1 Cloud Accounting Fintech,,Bookkeeper360,55000.0,4.0,Proficiency in Google Docs or Microsoft Office. Strong technical skills or the ability to learn quickly. Prior experience in Customer Success or equivalent…,Austin
Sr. Software Engineer,,"Buzz Points, Inc.",102500.0,,Experience in similar roles with a fast-growing small business marketing or rewards program a plus. Proficiency with database technologies such as PostgreSQL…,Austin
Technical Product Manager,"Austin, TX 78701 (Downtown area)",Zilliant,131120.0,4.2,Experience working with APIs in a micro–service architecture to assemble application features and/or business processes. Social distancing guidelines in place.,Austin
Senior Backend Engineer,,Karros Technologies LLC,132500.0,,"Bachelor's degree or equivalent industry experience, and 6+ years of professional experience as a software developer. Only full-time employees eligible.",Austin
Sr MEP Engineer/Director,,Onx Homes,140000.0,,Ability to express or exchange ideas by means of the spoken word and perceiving the nature of sounds at normal speaking levels with or without correction and…,Austin
Inside Sales Representative,,Route1 Inc.,55000.0,,"3 years of experience in Technology and/or software sales (ideal to have experience in License Plate Recognition, Body-worn Cameras, or other public safety…",Austin
Data Analyst/Data Entry Analyst.,"Miami, FL 33130 (Brickell area)",Orbit,43000.0,4.0,"Analysis and manipulation of multiple data sources utilizing Excel; will require use of VLOOKUP, PIVOT Table, and advanced filtering and sorting techniques.",Miami
Supply Chain Data Analyst,,AREAS USA,50000.0,,"Two+ years of experience in master data management, data analytics, or similar role, preferably in a QSR/retail environment.",Miami
Fares and Pricing Business Analyst,"Miami, FL","Accelya World, S.L.U.",82500.0,,Experience in analysing data to draw business-relevant conclusions. Qualifications: A bachelor’s degree in IT or Computer Science or equivalent.,Miami
Data and Reporting Analyst,"Coral Gables, FL","PayCargo, LLC",45000.0,,1-2years of experience in an analytical position or equivalent experience through internships and/or educational analytics projects.,Miami
"Analyst, Database Marketing","Hallandale Beach, FL 33009",Gulfstream Park,55000.0,3.6,1-3 years of proven business analytics and database development experience a must. Data modeling and knowledge of statistical data models is a plus.,Miami
Salesforce CRM Business Analyst,"Miami, FL 33126 (Flagami area)",Norwegian Cruise Line Holdings Ltd.,80000.0,3.8,"Document business needs, while being able to distinguish between needs and wants; identify gaps between business needs and standard CRM application…",Miami
Data Engineer,,JBT,90000.0,3.3,"Experienced with creating data cataloging, data certifications, and full documentation spectrum related to data strategy and/or pipeline.",Miami
Head Data Analyst,"Miami, FL",The Cobblers,87500.0,,Mines the business’s database in search of critical business insights and communicates his findings to the relevant departments and the business at large.,Miami
GIS Analyst,"Davie, FL 33314","Town of Davie, FL",75712.0,,"Duties include field data collection, geoprocessing, map production, documentation, automating repetitive tasks, sharing maps, data and tools as services, and…",Miami
MARKET RESEARCH ANALYST,"Miami Beach, FL",IMW Internet Marketing WorldWide,37086.0,,Requirements: Bachelor’s Degree in Business Administration or Equivalent with concentration in Marketing 4+ years of experience.,Miami
PROCESS ENGINEER,"Miami, FL 33190","COMMUNITY HEALTH OF SOUTH DADE, INC",77230.5,4.3,"Prepares special reports as required or upon request, summarizing data from various sources. Bachelor’s degree required in healthcare, industrial engineering,…",Miami
DATA WAREHOUSE ANALYST,"Fort Lauderdale, FL 33301 (Colee Hammock area)","City of Fort Lauderdale, FL",95293.5,4.0,"Works with data warehouse design techniques utilizing database management systems including Oracle, Microsoft (MS) SQL Server, and Azure (or other cloud…",Miami
Sales Operations Analyst,"Miami, FL 33178",RiCOMA International Corporation,75000.0,2.3,Sales operations/business analyst: 1 year (Required). Improve sales effectiveness by providing sales leadership with visibility into business performance across…,Miami
Senior Professional Engineer - Modeling and Data Analytics,"Miami, FL 33136 (Allapattah area)",Miami-Dade County,85249.0,4.2,The Water & Sewer Department is seeking an innovative and highly technical Senior Professional Engineer for the Water & Sewer Planning Division who will be…,Miami
